2026-01-24 21:52:39, Epoch 0, EER 20.3143, minDCF 0.710, 
2026-01-24 21:54:34, Epoch 1, LR 0.000010, Acc 91.89, LOSS 1.037291, EER 23.9143, minDCF 0.841, Train Time 42.24s, Eval Time 72.38s
2026-01-25 00:19:14, Epoch 76, LR 0.000010, Acc 99.51, LOSS 0.102129, EER 28.0571, minDCF 0.950, Train Time 40.23s, Eval Time 74.46s
2026-01-25 00:21:08, Epoch 77, LR 0.000010, Acc 99.56, LOSS 0.099369, EER 27.7429, minDCF 0.941, Train Time 40.08s, Eval Time 73.72s
2026-01-25 00:23:02, Epoch 78, LR 0.000010, Acc 99.60, LOSS 0.100510, EER 28.0286, minDCF 0.937, Train Time 40.16s, Eval Time 73.65s
2026-01-25 00:24:56, Epoch 79, LR 0.000010, Acc 99.51, LOSS 0.102438, EER 27.8857, minDCF 0.933, Train Time 40.12s, Eval Time 74.76s
2026-01-25 00:26:51, Epoch 80, LR 0.000010, Acc 99.54, LOSS 0.103999, EER 27.6286, minDCF 0.945, Train Time 40.02s, Eval Time 74.73s
2026-01-25 00:28:47, Epoch 81, LR 0.000010, Acc 99.50, LOSS 0.100396, EER 27.2857, minDCF 0.940, Train Time 40.04s, Eval Time 75.58s
2026-01-25 00:30:42, Epoch 82, LR 0.000010, Acc 99.28, LOSS 0.107754, EER 27.0286, minDCF 0.943, Train Time 40.20s, Eval Time 74.56s
2026-01-25 00:32:35, Epoch 83, LR 0.000010, Acc 99.59, LOSS 0.097613, EER 27.0571, minDCF 0.940, Train Time 39.96s, Eval Time 73.62s
2026-01-25 00:34:30, Epoch 84, LR 0.000010, Acc 99.50, LOSS 0.104064, EER 27.6286, minDCF 0.943, Train Time 40.72s, Eval Time 74.12s
2026-01-25 00:36:26, Epoch 85, LR 0.000010, Acc 99.43, LOSS 0.095998, EER 27.8857, minDCF 0.951, Train Time 40.21s, Eval Time 75.65s
2026-01-25 00:38:22, Epoch 86, LR 0.000010, Acc 99.53, LOSS 0.098784, EER 27.5143, minDCF 0.944, Train Time 40.12s, Eval Time 75.96s
2026-01-25 00:40:16, Epoch 87, LR 0.000010, Acc 99.50, LOSS 0.096789, EER 27.8000, minDCF 0.939, Train Time 40.12s, Eval Time 73.86s
2026-01-25 00:42:17, Epoch 88, LR 0.000010, Acc 99.50, LOSS 0.099156, EER 27.8286, minDCF 0.940, Train Time 40.20s, Eval Time 80.79s
2026-01-25 00:44:12, Epoch 89, LR 0.000010, Acc 99.69, LOSS 0.093798, EER 27.5714, minDCF 0.934, Train Time 40.88s, Eval Time 73.89s
2026-01-25 00:46:07, Epoch 90, LR 0.000010, Acc 99.43, LOSS 0.097099, EER 27.0286, minDCF 0.940, Train Time 40.27s, Eval Time 75.06s
2026-01-25 00:48:01, Epoch 91, LR 0.000010, Acc 99.60, LOSS 0.094936, EER 27.3143, minDCF 0.933, Train Time 40.10s, Eval Time 74.28s
2026-01-25 00:50:29, Epoch 92, LR 0.000010, Acc 99.59, LOSS 0.094032, EER 27.4857, minDCF 0.938, Train Time 40.04s, Eval Time 107.89s
2026-01-25 00:52:33, Epoch 93, LR 0.000010, Acc 99.57, LOSS 0.095529, EER 27.7143, minDCF 0.934, Train Time 40.17s, Eval Time 83.94s
2026-01-25 00:54:34, Epoch 94, LR 0.000010, Acc 99.54, LOSS 0.092636, EER 27.4000, minDCF 0.936, Train Time 40.11s, Eval Time 80.13s
2026-01-25 00:56:30, Epoch 95, LR 0.000010, Acc 99.63, LOSS 0.089221, EER 27.0571, minDCF 0.933, Train Time 40.94s, Eval Time 75.33s
2026-01-25 00:58:24, Epoch 96, LR 0.000010, Acc 99.65, LOSS 0.087554, EER 27.3143, minDCF 0.942, Train Time 40.11s, Eval Time 74.03s
2026-01-25 01:00:24, Epoch 97, LR 0.000010, Acc 99.65, LOSS 0.089508, EER 27.4571, minDCF 0.931, Train Time 40.19s, Eval Time 79.42s
2026-01-25 01:02:20, Epoch 98, LR 0.000010, Acc 99.63, LOSS 0.089607, EER 26.9429, minDCF 0.935, Train Time 40.62s, Eval Time 75.54s
2026-01-25 01:04:36, Epoch 99, LR 0.000010, Acc 99.75, LOSS 0.085060, EER 26.8000, minDCF 0.933, Train Time 40.20s, Eval Time 95.69s
2026-01-25 01:06:34, Epoch 100, LR 0.000010, Acc 99.57, LOSS 0.087445, EER 26.9714, minDCF 0.950, Train Time 40.15s, Eval Time 77.87s
